Kuwait,23261,66.23
Ukraine,37384,751.98
Ukraine,35304,549.12
Iraq,10031,1757.58
Vietnam,31412,121.02
Cuba,37312,1675.67
Bhutan,26559,246.09
Vietnam,18053,1147.24
Nepal,46851,800.55
Gambia,47459,423.17
Algeria,42404,676.12
Antigua & Deps,26364,734.87
San Marino,21153,130.86
Italy,45838,1608.58
Colombia,20844,1100.75
Bhutan,34024,435.15
Colombia,2434,869.26
Algeria,22448,1861.67
Cuba,15794,1205.19
Algeria,29827,930.62
Marshall Islands,22147,1457.83
Vietnam,40582,1558.3
Iceland,45893,636.13
Iceland,7531,1389.82
Marshall Islands,39790,843.81
Australia,4750,784.5
Kuwait,29386,1582.07
Ukraine,44875,1675.8
Barbados,13805,454.71
Afghanistan,36694,1367.28
Ethiopia,26466,1618.74
Italy,2803,1323.83
Benin,32052,739.83
Bulgaria,5208,759.52
Kuwait,47243,322.59
Cuba,26705,1284.91
Bulgaria,33400,1828.98
Bhutan,20178,130.02
Barbados,49381,527.36
Nepal,23193,24.49
Spain,29435,1754.5
Russian Federation,2391,544.16
France,36058,514.38
Indonesia,241,1778.84
Barbados,17719,390.4
Marshall Islands,10794,1346.36
Armenia,27445,571.77
Kuwait,8807,826.73
Costa Rica,12258,1528.15
Spain,45876,1519.25
Djibouti,7792,975.19
Kosovo,44298,412.21
Vietnam,46356,914.26
Slovakia,31761,901.31
Vanuatu,12514,545.3
Vietnam,1901,1762.0
Costa Rica,35752,1822.56
Liberia,13200,179.79
Slovakia,45179,984.58
Gambia,9053,626.73
Colombia,15642,1250.67
Germany,18438,1066.13
Marshall Islands,20561,954.11
Vanuatu,7501,1255.96
Benin,28097,1291.1
Germany,7955,715.44
Australia,29675,156.73
Albania,2978,489.73
Burkina,6785,337.87
Oman,13224,1049.49
Aruba,11446,1274.16
Indonesia,47572,1174.65
India,28813,131.32
Benin,46793,1350.34
Albania,8689,780.43
France,40543,858.11
Spain,49080,422.75
Aruba,379,1037.02
Marshall Islands,23418,1920.38
Oman,28190,873.31
Italy,44328,54.22
Russian Federation,6319,812.57
Bulgaria,41014,1791.47
Bhutan,3371,1611.89
Australia,22014,1731.03
India,44560,157.47
Mongolia,19893,1787.28
Aruba,24153,1071.58
Colombia,19780,969.86
France,48810,564.85
Burkina,4862,1678.85
Spain,26253,1091.26
Israel,2199,177.02
Azerbaijan,7650,1570.37
Nepal,10950,179.75
Kosovo,46076,221.86
Russian Federation,33758,24.17
Armenia,44266,1282.03
San Marino,2581,17.42
Kuwait,7037,1384.57
Cuba,44478,183.17
Mongolia,9328,193.35
Aruba,36441,1287.76
Colombia,32462,31.31
Eswatini,11588,370.07
Mongolia,49554,1321.91
Gambia,26892,1653.85
Colombia,21482,576.73
Aruba,10425,184.94
Azerbaijan,30110,1062.98
Bahamas,14743,484.49
Trinidad & Tobago,19077,1297.81
Trinidad & Tobago,43597,1556.82
Cuba,17917,352.55
Canada,38530,10.58
Israel,18511,945.64
Bulgaria,44048,650.61
Bulgaria,44701,1023.74
Azerbaijan,8838,1481.95
Indonesia,17841,1498.52
Oman,23751,1486.15
France,9390,1958.63
Ukraine,45920,96.49
Djibouti,2152,1807.69
Australia,31181,1919.21
Ukraine,12716,133.01
Djibouti,1471,1993.72
Colombia,40407,1023.85
Vietnam,45727,776.53
Iraq,5793,1740.37
Eswatini,33943,56.19
Liberia,17998,98.51
Bulgaria,40643,997.5
Nepal,33120,1609.91
Gambia,3208,782.08
Trinidad & Tobago,11393,1584.67
Russian Federation,43632,1231.96
Djibouti,9873,1307.71
Burkina,10347,69.73
Azerbaijan,14444,1405.14
Iceland,17530,675.77
Costa Rica,7942,1915.57
Marshall Islands,15572,1166.4
Spain,35570,500.47
Mongolia,2054,1958.65
Kosovo,46145,1107.85
Albania,14337,1986.17
Afghanistan,38435,1970.72
Bhutan,47421,857.57
Canada,27108,602.41
Marshall Islands,17362,976.45
Azerbaijan,7385,629.1
Iraq,19796,679.51
Azerbaijan,10888,888.32
Cuba,32438,117.99
Albania,27587,1139.83
Taiwan,44216,1165.8
Bhutan,34241,1420.85
Eswatini,37326,310.5
Liberia,14084,1760.17
Gambia,36083,579.87
Nepal,17177,1750.68
Bulgaria,26793,29.26
San Marino,38321,1736.83
Iceland,18034,1384.12
Ethiopia,6166,697.25
Costa Rica,28846,1682.88
Iraq,32300,1195.46
Colombia,13875,1564.52
Afghanistan,2456,1021.96
Myanmar,14092,229.31
Bhutan,39374,1337.62
Armenia,48386,266.63
Ukraine,29480,1431.72
Ethiopia,35018,380.55
Ethiopia,46994,653.4
Kosovo,27814,461.99
Liberia,722,1069.48
Eswatini,39237,716.38
Barbados,15170,666.1
Indonesia,32905,1778.89
Indonesia,37703,1334.59
Aruba,6661,371.2
Vanuatu,16567,1703.02
Ethiopia,11212,819.31
Bhutan,10191,1795.36
Bhutan,7439,1293.73
Spain,31864,32.7
Marshall Islands,38859,1967.52
Oman,3066,54.72
Bhutan,33273,1543.31
Vietnam,5025,990.31
Aruba,42545,1506.0
Marshall Islands,29247,1011.97
Bhutan,31133,280.38
Iraq,24641,603.98
Mongolia,18244,542.61
Vanuatu,29640,365.7
Cuba,26989,1269.27
Iceland,20478,592.61
Indonesia,2622,1089.86
Iceland,2459,478.68
Canada,24949,868.29
Bhutan,2592,320.02
Djibouti,36129,187.06
Armenia,7009,911.73
India,48642,1552.46
India,41998,1155.42
Trinidad & Tobago,8340,421.64
Japan,4557,935.72
Nepal,5509,983.06
Aruba,45652,1607.79
Kosovo,34240,1916.42
Uruguay,7697,119.3
Bhutan,27931,242.4
Cuba,8672,1442.88
Ukraine,1467,177.96
San Marino,33783,597.05
Australia,22716,382.12
Costa Rica,39186,802.97
Bhutan,19184,1821.34
France,32294,1529.07
Taiwan,44254,485.9
Aruba,1846,1235.41
Benin,29819,1702.59
Marshall Islands,8830,697.55
Burkina,20763,1776.83
Cuba,34812,1219.75
Bulgaria,37193,1939.7
Mongolia,255,822.12
Nepal,49384,1664.42
Indonesia,13037,727.37
Uruguay,23737,1750.31
Marshall Islands,11594,1752.34
Oman,26965,1680.28
Liberia,27128,1654.93
India,41409,1184.63
Japan,7038,861.76
Iceland,37527,1372.41
Kosovo,28896,1585.85
Australia,36383,1473.07
Costa Rica,47846,967.93
Israel,44296,262.57
Costa Rica,33197,1898.91
Myanmar,44508,480.15
Australia,44740,333.71
Algeria,6410,1751.28
Iraq,49263,503.71
Djibouti,22595,1156.25
San Marino,119,588.24
Bahamas,17885,1169.94
Gambia,12298,1972.71
Italy,1207,812.96
Liberia,25524,457.81
Albania,290,1804.35
Eswatini,41703,820.05
Spain,45181,1835.28
Liberia,23054,1975.42
Canada,44037,15.23
Azerbaijan,18876,1481.23
France,36385,176.62
Kuwait,47034,73.01
Kosovo,18804,886.58
Spain,38928,1397.48
Albania,13849,1133.01
Italy,36206,1943.58
Barbados,33908,1884.9
San Marino,17511,899.93
Benin,13754,512.01
Aruba,37838,1095.66
India,46394,614.55
France,13127,1603.61
Kosovo,6642,1373.21
Trinidad & Tobago,37800,242.91
Indonesia,32596,828.15
Armenia,20066,887.99
Canada,34284,516.39
Liberia,42377,260.44
Vietnam,40607,1519.69
Canada,29968,596.35
Uruguay,14176,1942.21
Marshall Islands,8440,1590.48
Barbados,3212,211.6
Trinidad & Tobago,27034,1230.79
Kosovo,19752,47.21
India,38451,283.88
Australia,21912,1075.1
Azerbaijan,33069,276.16
Aruba,8931,949.78
Antigua & Deps,7318,441.47
Nepal,39910,1071.97
Algeria,36064,746.7
Costa Rica,6582,349.25
Liberia,43593,1780.68
Japan,1774,598.08
Australia,47778,932.78
Gambia,45737,1765.16
Indonesia,36405,985.09
India,23996,569.74
Cuba,46036,123.25
Liberia,6727,1498.14
France,43120,427.98
Israel,37693,114.67
Algeria,44777,431.84
Bahamas,22473,1519.93
Kosovo,45816,363.7
Trinidad & Tobago,18238,798.35
Italy,14869,1586.98
Uruguay,24370,1963.27
Japan,12181,605.67
Marshall Islands,29412,1732.43
Israel,12225,1924.79
Ethiopia,24079,458.67
Vietnam,6082,1966.42
Australia,10022,1699.63
San Marino,7421,127.0
Uruguay,32829,1557.57
Spain,2988,228.86
Ethiopia,14713,790.4
Eswatini,45394,1585.55
Colombia,30167,902.55
France,45617,291.61
Oman,37265,1115.18
Japan,3296,1383.02
Azerbaijan,19042,767.15
Italy,8087,1905.9
Cuba,31695,970.78
Azerbaijan,3633,562.3
Bahamas,3804,301.77
Vanuatu,9157,1379.0
Mongolia,27102,761.9
San Marino,42761,860.15
Gambia,22854,1832.14
Bahamas,46756,841.66
Kuwait,31623,1272.15
Kuwait,40823,1866.41
Iraq,5591,267.92
Albania,16683,861.99
Trinidad & Tobago,48039,1675.38
Mongolia,47174,200.56
Liberia,2029,1213.34
Colombia,10656,1611.25
Yemen,12104,1690.22
Barbados,29703,182.1
Djibouti,21836,927.67
Oman,14947,1718.6
Burkina,22458,600.21
Nepal,20751,235.98
Spain,38568,754.43
Colombia,5869,814.93
Bahamas,45934,1597.74
Kuwait,48086,1463.98
Yemen,44234,431.46
Yemen,12408,254.35
Vietnam,6815,1066.53
Germany,37084,1541.49
Kuwait,36251,556.33
Ukraine,12340,1598.45
Indonesia,37576,545.06
Yemen,32695,44.87
Yemen,24335,753.17
Aruba,38117,109.68
Bahamas,49147,1310.51
Liberia,47144,607.96
Ethiopia,3866,192.38
Uruguay,48178,1375.76
Albania,30461,1829.44
Afghanistan,13118,104.15
Benin,20018,1912.47
Burkina,3794,1150.25
Canada,29621,1628.78
Kuwait,5395,163.62
Iraq,38831,185.19
Vanuatu,41089,214.65
Slovakia,21648,732.55
Oman,2882,562.96
India,617,351.73
Aruba,34332,1446.11
Aruba,41435,1476.28
Myanmar,7039,1657.73
Israel,43134,1180.59
Taiwan,14942,917.73
Vietnam,45894,960.62
Gambia,28373,132.89
Benin,41623,1768.06
Kosovo,24896,750.15
Benin,42485,856.34
Bhutan,48754,1334.65
San Marino,33972,1894.85
Canada,23174,1310.13
Oman,24002,1766.31
Japan,13156,1425.95
Indonesia,22461,1740.77
Slovakia,38985,791.12
Armenia,33027,1183.77
Australia,27654,574.57
Aruba,9362,1555.12
Ethiopia,10468,907.79
Slovakia,31626,964.78
Slovakia,23647,310.21
Slovakia,16421,1122.19
Algeria,30167,533.96
Kosovo,27615,406.38
Antigua & Deps,6140,1976.89
Gambia,5810,1359.11
Myanmar,20195,795.36
Yemen,49582,301.94
Barbados,23458,1735.94
Bulgaria,6344,1391.53
Burkina,20685,586.58
Algeria,41871,957.45
Aruba,3131,1202.22
Benin,41930,1150.34
Bahamas,5316,1435.66
Oman,28672,1289.35
Vietnam,10959,863.14
Algeria,41055,252.05
Kosovo,19410,1974.05
Mongolia,14159,1525.26
Armenia,16002,188.41
Barbados,32224,704.9
Kuwait,17532,1258.51
Eswatini,6479,1411.23
Australia,33769,64.03
Nepal,13280,1469.54
Colombia,34118,1916.27
Trinidad & Tobago,35060,1274.26
Myanmar,8949,1079.98
Uruguay,7147,1160.35
Afghanistan,28201,528.38
Australia,36235,712.43
Kosovo,2975,1990.19
Japan,13192,1502.25
Iraq,9567,726.58
Marshall Islands,29912,1727.28
France,45226,1625.64
Iceland,40256,760.13
Bulgaria,40490,803.37
Vietnam,24269,1477.75
India,35437,1842.8
Iceland,38038,1741.47
Nepal,33720,1674.55
Afghanistan,47199,1315.77
San Marino,10889,911.35
Algeria,44461,1026.21
Canada,16178,1732.38
Cuba,3679,582.4
Italy,18598,1677.79
Bulgaria,9231,1457.95
Aruba,14075,187.15
Vanuatu,26438,201.46
Iceland,31776,1888.0
Colombia,24935,1984.53
Costa Rica,2887,1882.65
Oman,26885,958.0
Oman,37398,783.19
Nepal,21390,230.34
Italy,26901,1083.87
Eswatini,15954,1184.56
Indonesia,5249,458.4
Russian Federation,32570,892.17
Gambia,33691,1408.99
Uruguay,36620,321.32
India,38542,371.56
Mongolia,24343,154.58
Iraq,36625,684.04
Costa Rica,29067,1088.22
Ukraine,38167,566.67
Costa Rica,24495,1094.39
Algeria,20586,1362.23
Oman,21341,1263.63
Indonesia,41892,1406.54
Italy,29465,857.19
Antigua & Deps,22943,1727.27
Kuwait,8010,1367.48
Azerbaijan,21055,1152.95
Mongolia,23741,1310.63
Oman,23386,662.22
Barbados,3687,1752.06
Vietnam,2173,1074.24
Yemen,16405,23.37
Ethiopia,49966,530.11
Russian Federation,16620,1005.94
Barbados,43594,200.18
Russian Federation,34596,1027.48
Russian Federation,17340,1680.1
Italy,30311,1844.56
Costa Rica,1272,1056.44
Taiwan,24628,1241.25
Costa Rica,38961,302.75
Barbados,19657,1192.28
Yemen,13632,1270.21
Gambia,43749,1271.78
Aruba,39097,1912.99
Armenia,41823,794.42
Mongolia,45558,1346.05
Slovakia,41896,1519.45
Costa Rica,5733,1898.68
France,46018,1168.66
Cuba,33153,939.16
Albania,9516,1292.22
Costa Rica,7147,245.93
Bahamas,13446,1390.12
Afghanistan,40654,1844.98
Bahamas,13372,603.73
Russian Federation,14222,1754.42
Taiwan,9621,11.95
Uruguay,7264,1005.63
Cuba,24474,327.9
Costa Rica,23680,1483.84
Marshall Islands,17463,576.73
Afghanistan,2987,538.9
Costa Rica,33729,1304.68
Oman,22276,499.91
Trinidad & Tobago,34601,705.48
Djibouti,7378,1974.84
Gambia,15087,83.9
Colombia,45896,326.09
Iraq,32178,1916.55
Bulgaria,12843,242.59
Ethiopia,27718,1872.88
Israel,41316,580.9
Uruguay,21099,310.67
Indonesia,9934,320.38
Italy,33564,1269.95
Gambia,28345,59.94
San Marino,40511,904.59
Vietnam,9950,935.63
Bahamas,42509,1447.12
Indonesia,48406,886.67
Vietnam,45340,1655.22
Barbados,47768,1545.03
Bahamas,45394,450.03
Djibouti,48029,266.75
Kosovo,42835,346.14
Mongolia,33826,307.95
Iraq,35722,1937.89
Taiwan,27105,1477.26
Italy,24724,18.91
Djibouti,45868,1465.18
Mongolia,24031,1165.97
Taiwan,15410,240.75
Armenia,41790,1385.75
Gambia,39034,1301.39
Kuwait,4849,1853.28
Slovakia,30032,766.42
Cuba,39769,241.81
Afghanistan,40732,1738.33
Canada,29449,958.97
Vietnam,2821,1207.96
Mongolia,27535,1146.16
Bhutan,26556,75.11
Canada,38994,1516.07
Eswatini,10074,1010.03
Nepal,26857,474.36
Antigua & Deps,899,1161.58
Nepal,21691,590.64
India,24570,74.87
Mongolia,16127,1398.69
San Marino,39422,1959.48
Myanmar,20402,1033.01
Barbados,24699,1519.53
Ethiopia,38020,1005.96
Trinidad & Tobago,42218,1139.68
San Marino,4913,1800.25
Yemen,16652,1975.6
Spain,6597,1547.24
Liberia,26625,728.68
Eswatini,14898,47.16
Oman,14938,958.64
Cuba,28229,1935.46
San Marino,12968,1543.86
India,48025,1828.25
Indonesia,38674,369.94
Vietnam,48708,1743.94
Ukraine,37441,1021.68
Ethiopia,47386,1198.52
Gambia,42457,1754.39
Nepal,30939,817.48
Trinidad & Tobago,33361,829.74
Vanuatu,7589,626.94
Vietnam,3054,1232.27
Australia,28651,1575.93
Eswatini,34686,282.71
Nepal,22298,1304.11
Armenia,34352,518.28
Bhutan,29643,1816.55
Afghanistan,22475,951.06
Israel,23541,1415.96
Bulgaria,43380,1277.65
Barbados,14544,1689.91
Afghanistan,2485,426.48
Italy,32853,543.69
Uruguay,27652,141.68
Colombia,27256,988.14
Israel,41500,829.5
Bhutan,41826,1386.68
Ukraine,27138,307.25
Albania,47200,1273.67
Vanuatu,18401,1396.93
France,21305,1307.0
Djibouti,9768,1411.35
Armenia,5382,747.34
Burkina,35090,1232.07
Azerbaijan,42333,1819.34
Japan,35315,304.55
Trinidad & Tobago,24050,878.0
Japan,24415,1253.49
Kosovo,19056,1755.57
India,37690,599.87
Ethiopia,17045,415.79
Australia,44591,1215.66
Burkina,46744,1359.95
Liberia,28626,1484.13
Colombia,17141,1749.17
Israel,39554,1888.49
Afghanistan,4450,885.15
Antigua & Deps,6300,1162.65
Trinidad & Tobago,15274,232.54
Armenia,14675,511.09
Aruba,12068,1864.64
Bulgaria,8557,1710.71
Armenia,29893,1993.04
Taiwan,30199,237.13
Kosovo,25407,1814.45
India,37661,16.95
Italy,2968,937.29
India,5769,1455.84
Burkina,42361,755.16
Antigua & Deps,34149,1415.46
Antigua & Deps,35043,1483.96
Aruba,10952,533.04
Bahamas,21094,1248.5
Marshall Islands,32726,1029.16
San Marino,48553,1934.46
Bulgaria,47610,274.21
Vanuatu,10602,100.35
Gambia,14691,1818.39
Marshall Islands,19447,1144.19
Indonesia,27321,1835.07
Taiwan,48485,172.17
Burkina,27756,1470.67
Iceland,27299,1698.8
Kosovo,19656,269.72
Bahamas,41582,1126.16
Gambia,6659,1094.33
Ethiopia,1734,1472.9
Canada,4091,1212.24
Myanmar,29431,45.21
Ukraine,48934,971.09
Kosovo,18463,1370.14
Slovakia,23951,503.48
Afghanistan,16474,271.4
Azerbaijan,4808,1881.12
Indonesia,1399,1922.95
Kuwait,2755,1195.56
Albania,47372,1097.57
Antigua & Deps,44457,1636.62
Australia,28735,1927.36
Indonesia,26622,1774.79
Kosovo,15515,1067.73
Nepal,39166,1083.09
Barbados,48887,104.87
Eswatini,6994,1110.28
Australia,19371,1439.68
Armenia,410,1455.22
Canada,28098,1267.48
Iraq,29302,1758.15
Antigua & Deps,42592,1736.77
Myanmar,12515,1438.4
Marshall Islands,29655,1939.4
Antigua & Deps,4433,894.74
Uruguay,45316,1978.59
Gambia,30594,179.38
Burkina,33087,769.28
Trinidad & Tobago,3442,1205.3
Colombia,43297,1734.08
Algeria,33670,1165.93
Australia,11212,272.65
Vietnam,17288,1752.39
San Marino,5039,1852.85
Nepal,3013,1400.67
Iceland,29492,574.4
Eswatini,47615,456.99
Bahamas,646,655.16
Bhutan,545,1695.98
Aruba,36021,1830.57
Trinidad & Tobago,26175,190.16
Djibouti,40169,757.37
Albania,14935,1634.02
Trinidad & Tobago,5589,1539.86
Cuba,47642,1436.47
Azerbaijan,412,1964.3
Uruguay,22648,77.97
Spain,35571,1166.33
Mongolia,15123,754.8
Algeria,14155,1526.68
Kosovo,41893,1879.76
Yemen,44099,695.25
Barbados,31399,332.57
Djibouti,22452,411.05
Benin,40613,1935.07
Ukraine,37031,1587.89
Colombia,44198,1744.04
Gambia,2585,1237.9
Russian Federation,19976,1228.08
Marshall Islands,42054,502.42
Afghanistan,38718,1098.75
Bhutan,30756,772.74
Algeria,7102,707.25
France,40581,474.07
Afghanistan,30255,1207.44
Vietnam,3379,1714.03
Mongolia,46837,1125.3
Algeria,15678,1570.85
Kuwait,42698,1975.17
Ukraine,40382,296.36
Benin,1006,1826.18
Djibouti,43105,1846.31
Italy,48461,1904.31
Kuwait,47055,713.37
Burkina,7676,62.75
Djibouti,42859,226.22
Liberia,46551,905.58
Mongolia,1408,922.44
Aruba,27482,74.4
San Marino,11440,1444.94
Azerbaijan,18082,899.07
San Marino,28144,596.1
Vanuatu,28586,1348.21
Canada,32907,751.1
Japan,30126,1442.21
Ethiopia,7860,583.55
Uruguay,30993,1674.38
Aruba,33168,1005.85
France,24005,1614.46
Germany,42866,1048.5
Vietnam,18255,1233.7
Benin,15510,116.46
Afghanistan,49331,1456.59
Israel,25339,1244.56
Eswatini,21763,291.02
Algeria,38968,886.85
Aruba,3914,1135.1
Vietnam,27872,791.66
Eswatini,45945,1033.87
Bulgaria,21941,1113.43
Slovakia,40120,1786.46
Russian Federation,19644,1970.29
Nepal,26421,1011.61
Colombia,28887,249.59
Indonesia,8771,972.65
Djibouti,19814,1072.24
Albania,45737,1233.87
Germany,19947,1389.87
Vietnam,26631,801.51
Spain,7899,230.38
Burkina,48408,1049.23
Uruguay,18713,40.95
Benin,17696,622.52
Gambia,4564,1256.63
Trinidad & Tobago,25224,1755.08
Uruguay,21846,816.68
Taiwan,45051,1431.55
Nepal,44731,435.96
Nepal,37078,1980.98
Ethiopia,28057,771.84
Iceland,9381,996.79
Eswatini,34156,1850.22
Israel,39182,1778.29
Iraq,11324,1020.01
Algeria,22085,610.94
Azerbaijan,4042,982.48
Japan,36566,1658.73
Benin,23131,751.53
Myanmar,17890,1122.84
Ethiopia,46730,142.82
Iceland,24288,1653.09
Gambia,9966,1046.45
Russian Federation,46198,1396.28
Bahamas,18395,1786.62
Ethiopia,27359,1215.82
Kuwait,46189,518.14
Marshall Islands,40644,1923.95
Vietnam,36178,88.99
Ukraine,8608,795.98
Albania,36218,1148.44
India,48048,169.16
Kuwait,35904,913.53
Bulgaria,3769,1145.68
Burkina,18074,1706.82
Nepal,24057,799.94
Uruguay,16775,903.7
Japan,39355,597.02
Gambia,33945,1554.48
Cuba,36012,1979.59
Vanuatu,32569,1894.51
Armenia,27057,967.2
Spain,26226,810.94
Mongolia,2255,166.2
Marshall Islands,14603,743.01
Slovakia,16830,1866.39
Antigua & Deps,17229,695.64
Burkina,26450,1254.16
Kuwait,27236,1355.29
Slovakia,16173,895.92
Benin,28084,1532.51
Myanmar,34196,1600.5
Indonesia,34676,1849.99
Ethiopia,46105,1979.77
India,46183,453.93
Gambia,46191,274.1
Djibouti,5981,827.46
Bhutan,12853,1642.41
Israel,16473,773.71
Afghanistan,39768,1904.62
Indonesia,13092,1372.43
Italy,42990,1220.67
Barbados,42208,1582.84
Colombia,38290,1176.71
Cuba,2638,996.23
Antigua & Deps,29642,1381.68
Indonesia,14735,510.31
Vietnam,4416,1501.27
Bhutan,3019,1051.82
Bulgaria,5446,1311.77
Trinidad & Tobago,49225,1405.4
Kosovo,31377,992.72
France,30013,609.99
Afghanistan,11338,1666.92
Colombia,15096,1033.0
Israel,43106,1527.87
Vietnam,6026,1332.3
Myanmar,44374,1722.03
Germany,29761,838.57
Ethiopia,38391,1336.68
Iraq,33877,1709.71
France,49816,896.54
Bahamas,36481,327.92
Slovakia,20240,1226.73
Uruguay,16799,350.47
Djibouti,43445,74.12
Gambia,9077,231.32
Indonesia,36105,1660.52
Russian Federation,17225,752.47
Aruba,17217,889.14
Cuba,43241,1079.95
Spain,44288,1502.95
Mongolia,44655,1302.39
Iceland,14835,1748.91
Japan,28384,1613.29
Iraq,4801,1495.87
Iraq,24824,227.64
France,34655,1300.7
Russian Federation,36739,1807.7
Armenia,34393,1072.11
Iraq,1077,992.38
Nepal,27462,1931.67
Spain,47508,401.87
Israel,30245,1330.6
Azerbaijan,14559,525.72
Bahamas,39120,1841.52
India,30102,1259.82
Spain,38717,1021.63
Iceland,46672,860.66
Algeria,27960,1444.1
Bulgaria,31422,939.49
Taiwan,37824,524.87
Canada,15317,1712.94
Aruba,45377,1139.58
Japan,4764,1943.46
Kuwait,10807,875.72
Azerbaijan,292,1736.34
Eswatini,21452,856.56
Ukraine,38149,1650.72
Armenia,3259,1236.75
Ukraine,44821,47.52
Djibouti,28311,937.51
Costa Rica,18259,869.15
Bulgaria,20416,1718.24
France,27533,134.02
Israel,25287,1578.72
Ethiopia,38491,1354.45
Vietnam,21853,1712.17
Djibouti,35847,1876.82
India,48280,1464.46
Germany,12436,1293.53
Uruguay,6532,487.34
Afghanistan,29927,1281.4
Australia,1656,379.2
Russian Federation,30384,751.9
Australia,13662,1709.98
Antigua & Deps,12116,936.7
Barbados,44746,415.12
Germany,33711,885.47
Iceland,34535,1684.87
Vietnam,1266,1776.49
Armenia,41803,1775.46
Burkina,37617,1428.09
Marshall Islands,19093,216.42
Albania,1274,1323.76
Marshall Islands,1646,520.9
Ukraine,49422,110.53
Liberia,16468,1475.03
Trinidad & Tobago,20215,146.72
Afghanistan,7888,1478.62
Yemen,12331,526.31
Germany,15715,451.18
Liberia,7807,126.27
Eswatini,26198,35.92
Marshall Islands,37129,694.33
Vanuatu,8976,1534.71
Ethiopia,5722,59.28
Nepal,26612,568.46
Colombia,49137,1501.49
Algeria,19921,868.94
Albania,7710,506.6
Algeria,25407,1069.64
Oman,32288,639.98
Albania,21182,1475.86
Bhutan,5412,1829.46
